X.SXVP1.,X.SXVP1..1,X0,startloc,endloc
NAGP1,NPWP1,700.411948,30,18
NAGP1,TPNP1,364.9446757,30,19
NAGP1,SATP1,482.4894531,30,20
NAGP1,SSEP1,496.1445005,30,21
NAGP1,STRP1,635.6478241,30,22
NAGP1,NDCP1,275.3282871,30,23
NAGP1,VTZP1,574.0638196,30,24
NAGP1,ADBP1,176.1315296,30,25
NAGP1,PNQP1,607.9970485,30,26
NAGP1,AWBP1,388.8447567,30,27
NAGP1,MLGP1,223.8970149,30,28
NAGP1,BOMP1,645.8979376,30,29
NAGP1,NAGP1,0,30,30
NAGP1,DHIP1,430.3553861,30,31
NAGP1,VAPP1,632.9874029,30,32
NAGP1,BAMP1,648.5936317,30,33
NAGP1,RPRP1,269.5339049,30,34
NAGP1,STVP1,615.9886495,30,35
NAGP1,IDRP1,356.9612022,30,36
NAGP1,NURP1,203.0753474,30,37
NAGP1,SBPP1,516.273872,30,38
NAGP1,BDQP1,600.9759906,30,39
NAGP1,AMDP1,681.8003132,30,40
NAGP1,KDJP1,709.1477402,30,41
NAGP1,BHCP1,794.0031462,30,42
NAGP1,KHRP1,630.8837677,30,43
NAGP1,CORP1,606.3070138,30,44
NAGP1,JHSP1,486.4025492,30,45
NAGP1,IXWP1,785.5885456,30,46
NAGP1,BHLP1,646.9215426,30,47
NAGP1,VNSP1,630.6561807,30,48
NAGP1,AUBP1,690.4874689,30,49
NAGP1,KNUP1,594.6478742,30,50
NAGP1,DBDP1,834.4109152,30,51
NAGP1,CCUP1,976.6265025,30,52
NAGP1,SYNP1,662.8651165,30,53
NAGP1,JAIP1,721.0781632,30,54
NAGP1,AGRP1,684.2242034,30,55
NAGP1,AGRP2,698.7413405,30,56
NAGP1,GKPP1,764.1366084,30,57
NAGP1,BPCP1,1014.680513,30,58
NAGP1,MZUP1,865.7362406,30,59
NAGP1,DELP1,824.2740576,30,60
NAGP1,DELP3,874.2717925,30,61
NAGP1,PGHP1,868.1289357,30,62
NAGP1,NJPP1,1149.207902,30,63
NAGP1,AMBP1,1038.378092,30,64
NAGP1,BKSP1,1247.162086,30,65
NAGP1,GAUP1,1428.625721,30,66
DHIP1,SXVP1,1076.641818,31,1
DHIP1,KRIP1,994.0856147,31,2
DHIP1,BLRP2,951.6685716,31,3
DHIP1,MULP1,939.3536866,31,4
DHIP1,BLRP1,898.0183964,31,5
DHIP1,BAGP1,850.9139563,31,6
DHIP1,MAAP1,1036.843748,31,7
DHIP1,GDRP1,923.4479313,31,8
DHIP1,CTAP1,752.7634847,31,9
DHIP1,GTYP1,713.0361363,31,10
DHIP1,KRNP1,646.6309866,31,11
DHIP1,HBXP1,617.2705723,31,12
DHIP1,PGRP1,730.2196594,31,13
DHIP1,VGAP1,786.8219843,31,14
DHIP1,BGMP1,558.1891572,31,15
DHIP1,HYDP1,549.2718316,31,16
DHIP1,HYDP2,514.2244108,31,17
DHIP1,NPWP1,481.6647538,31,18
DHIP1,TPNP1,510.8166986,31,19
DHIP1,SATP1,760.2007691,31,20
DHIP1,SSEP1,364.587658,31,21
DHIP1,STRP1,356.0999375,31,22
DHIP1,NDCP1,327.8589883,31,23
DHIP1,VTZP1,930.1361608,31,24
DHIP1,ADBP1,415.1917207,31,25
DHIP1,PNQP1,268.4062307,31,26
DHIP1,AWBP1,131.8881152,31,27
DHIP1,MLGP1,239.0686578,31,28
DHIP1,BOMP1,254.7342814,31,29
DHIP1,NAGP1,430.3553861,31,30
DHIP1,DHIP1,0,31,31
DHIP1,VAPP1,205.4894601,31,32
DHIP1,BAMP1,1062.236082,31,33
DHIP1,RPRP1,699.8848328,31,34
DHIP1,STVP1,190.3533754,31,35
DHIP1,IDRP1,230.5080549,31,36
DHIP1,NURP1,512.8771904,31,37
DHIP1,SBPP1,946.5451286,31,38
DHIP1,BDQP1,226.7471534,31,39
DHIP1,AMDP1,319.640399,31,40
DHIP1,KDJP1,1138.969841,31,41
DHIP1,BHCP1,1224.221935,31,42
DHIP1,KHRP1,371.3317738,31,43
DHIP1,CORP1,445.551614,31,44
DHIP1,JHSP1,637.5653448,31,45
DHIP1,IXWP1,1209.580873,31,46
DHIP1,BHLP1,499.5071963,31,47
DHIP1,VNSP1,984.9511849,31,48
DHIP1,AUBP1,1074.781431,31,49
DHIP1,KNUP1,837.5697795,31,50
DHIP1,DBDP1,1248.228517,31,51
DHIP1,CCUP1,1403.799553,31,52
DHIP1,SYNP1,756.6959523,31,53
DHIP1,JAIP1,676.16425,31,54
DHIP1,AGRP1,788.2581414,31,55
DHIP1,AGRP2,782.2935019,31,56
DHIP1,GKPP1,1080.340859,31,57
DHIP1,BPCP1,1431.50508,31,58
DHIP1,MZUP1,1230.105451,31,59
DHIP1,DELP1,852.7533208,31,60
DHIP1,DELP3,917.2827794,31,61
DHIP1,PGHP1,1015.198262,31,62
DHIP1,NJPP1,1533.684154,31,63
DHIP1,AMBP1,1067.19928,31,64
DHIP1,BKSP1,1643.423146,31,65
DHIP1,GAUP1,1832.045844,31,66
VAPP1,SXVP1,1107.498167,32,1
VAPP1,KRIP1,1035.141112,32,2
VAPP1,BLRP2,987.4850687,32,3
VAPP1,MULP1,993.4727195,32,4
VAPP1,BLRP1,927.0294732,32,5
VAPP1,BAGP1,897.4135804,32,6
VAPP1,MAAP1,1117.266874,32,7
VAPP1,GDRP1,1013.436304,32,8
VAPP1,CTAP1,769.2767604,32,9
VAPP1,GTYP1,773.1617032,32,10
VAPP1,KRNP1,731.456775,32,11
VAPP1,HBXP1,604.3346265,32,12
VAPP1,PGRP1,858.3088919,32,13
VAPP1,VGAP1,923.2882148,32,14
VAPP1,BGMP1,529.3487691,32,15
VAPP1,HYDP1,667.182443,32,16
VAPP1,HYDP2,639.0417041,32,17
VAPP1,NPWP1,447.7229238,32,18
VAPP1,TPNP1,647.8156773,32,19
VAPP1,SATP1,911.603979,32,20
VAPP1,SSEP1,423.4420235,32,21
VAPP1,STRP1,312.6776775,32,22
VAPP1,NDCP1,483.4661555,32,23
VAPP1,VTZP1,1100.333629,32,24
VAPP1,ADBP1,594.4281387,32,25
VAPP1,PNQP1,205.5164501,32,26
VAPP1,AWBP1,271.8680854,32,27
VAPP1,MLGP1,426.8665479,32,28
VAPP1,BOMP1,123.6825211,32,29
VAPP1,NAGP1,632.9874029,32,30
VAPP1,DHIP1,205.4894601,32,31
VAPP1,VAPP1,0.000134414,32,32
VAPP1,BAMP1,1252.649443,32,33
VAPP1,RPRP1,902.2009234,32,34
VAPP1,STVP1,93.40035885,32,35
VAPP1,IDRP1,403.7605428,32,36
VAPP1,NURP1,715.5737268,32,37
VAPP1,SBPP1,1149.047074,32,38
VAPP1,BDQP1,223.1457221,32,39
VAPP1,AMDP1,285.5258886,32,40
VAPP1,KDJP1,1342.134108,32,41
VAPP1,BHCP1,1425.335391,32,42
VAPP1,KHRP1,418.0929253,32,43
VAPP1,CORP1,533.7742201,32,44
VAPP1,JHSP1,809.2196578,32,45
VAPP1,IXWP1,1414.70943,32,46
VAPP1,BHLP1,583.4078123,32,47
VAPP1,VNSP1,1184.553216,32,48
VAPP1,AUBP1,1277.933491,32,49
VAPP1,KNUP1,1019.565844,32,50
VAPP1,DBDP1,1453.668074,32,51
VAPP1,CCUP1,1608.371139,32,52
VAPP1,SYNP1,904.4202131,32,53
VAPP1,JAIP1,781.6461325,32,54
VAPP1,AGRP1,937.002546,32,55
VAPP1,AGRP2,925.0918434,32,56
VAPP1,GKPP1,1272.346186,32,57
VAPP1,BPCP1,1636.987908,32,58
VAPP1,MZUP1,1429.748943,32,59
VAPP1,DELP1,971.9440346,32,60
VAPP1,DELP3,1037.877135,32,61
VAPP1,PGHP1,1166.049998,32,62
VAPP1,NJPP1,1735.66954,32,63
VAPP1,AMBP1,1174.826985,32,64
VAPP1,BKSP1,1847.00699,32,65
VAPP1,GAUP1,2036.405371,32,66
BAMP1,SXVP1,1107.862106,33,1
BAMP1,KRIP1,1028.368684,33,2
BAMP1,BLRP2,1036.939654,33,3
BAMP1,MULP1,952.0319736,33,4
BAMP1,BLRP1,1048.483495,33,5
BAMP1,BAGP1,964.0940976,33,6
BAMP1,MAAP1,850.6215237,33,7
BAMP1,GDRP1,776.4042431,33,8
BAMP1,CTAP1,1057.887553,33,9
BAMP1,GTYP1,894.8133393,33,10
BAMP1,KRNP1,808.5168369,33,11
BAMP1,HBXP1,1121.930353,33,12
BAMP1,PGRP1,604.2174401,33,13
BAMP1,VGAP1,541.8887831,33,14
BAMP1,BGMP1,1151.501897,33,15
BAMP1,HYDP1,725.0113347,33,16
BAMP1,HYDP2,721.8534963,33,17
BAMP1,NPWP1,1148.421739,33,18
BAMP1,TPNP1,685.8540394,33,19
BAMP1,SATP1,473.1234682,33,20
BAMP1,SSEP1,961.6536829,33,21
BAMP1,STRP1,1149.247496,33,22
BAMP1,NDCP1,785.4642494,33,23
BAMP1,VTZP1,265.9841254,33,24
BAMP1,ADBP1,660.6127736,33,25
BAMP1,PNQP1,1167.732409,33,26
BAMP1,AWBP1,983.8523254,33,27
BAMP1,MLGP1,826.5143313,33,28
BAMP1,BOMP1,1232.965307,33,29
BAMP1,NAGP1,648.5936317,33,30
BAMP1,DHIP1,1062.236082,33,31
BAMP1,VAPP1,1252.649443,33,32
BAMP1,BAMP1,0.000134414,33,33
BAMP1,RPRP1,408.5680569,33,34
BAMP1,STVP1,1252.383654,33,35
BAMP1,IDRP1,1000.678383,33,36
BAMP1,NURP1,707.6001806,33,37
BAMP1,SBPP1,258.3422944,33,38
BAMP1,BDQP1,1248.917384,33,39
BAMP1,AMDP1,1330.38529,33,40
BAMP1,KDJP1,290.3664444,33,41
BAMP1,BHCP1,275.5801174,33,42
BAMP1,KHRP1,1269.446029,33,43
BAMP1,CORP1,1220.968896,33,44
BAMP1,JHSP1,948.439361,33,45
BAMP1,IXWP1,425.5728386,33,46
BAMP1,BHLP1,1251.393549,33,47
BAMP1,VNSP1,687.1898687,33,48
BAMP1,AUBP1,613.197931,33,49
BAMP1,KNUP1,894.4911493,33,50
BAMP1,DBDP1,537.3390283,33,51
BAMP1,CCUP1,514.9693582,33,52
BAMP1,SYNP1,1110.233888,33,53
BAMP1,JAIP1,1261.135048,33,54
BAMP1,AGRP1,1115.139366,33,55
BAMP1,AGRP2,1144.795558,33,56
BAMP1,GKPP1,847.2858215,33,57
BAMP1,BPCP1,638.8210079,33,58
BAMP1,MZUP1,774.8519713,33,59
BAMP1,DELP1,1288.460132,33,60
BAMP1,DELP3,1314.908039,33,61
BAMP1,PGHP1,1197.498965,33,62
BAMP1,NJPP1,902.7576252,33,63
BAMP1,AMBP1,1462.499312,33,64
BAMP1,BKSP1,933.7742176,33,65
BAMP1,GAUP1,1058.053827,33,66
RPRP1,SXVP1,1122.716261,34,1
RPRP1,KRIP1,1030.15792,34,2
RPRP1,BLRP2,1017.989716,34,3
RPRP1,MULP1,949.8664182,34,4
RPRP1,BLRP1,1003.471629,34,5
RPRP1,BAGP1,919.2201211,34,6
RPRP1,MAAP1,921.3829101,34,7
RPRP1,GDRP1,811.0450604,34,8
RPRP1,CTAP1,949.5870148,34,9
RPRP1,GTYP1,801.8420751,34,10
RPRP1,KRNP1,696.0334742,34,11
RPRP1,HBXP1,946.3369368,34,12
RPRP1,PGRP1,558.6660305,34,13
RPRP1,VGAP1,541.2189125,34,14
RPRP1,BGMP1,947.9026407,34,15
RPRP1,HYDP1,562.3288533,34,16
RPRP1,HYDP2,537.1974255,34,17
RPRP1,NPWP1,917.9815016,34,18
RPRP1,TPNP1,492.9876615,34,19
RPRP1,SATP1,454.69872,34,20
RPRP1,SSEP1,711.9884218,34,21
RPRP1,STRP1,876.0641045,34,22
RPRP1,NDCP1,495.3417042,34,23
RPRP1,VTZP1,429.0585101,34,24
RPRP1,ADBP1,362.9769845,34,25
RPRP1,PNQP1,863.4464924,34,26
RPRP1,AWBP1,651.2189009,34,27
RPRP1,MLGP1,484.4560968,34,28
RPRP1,BOMP1,909.4362464,34,29
RPRP1,NAGP1,269.5339049,34,30
RPRP1,DHIP1,699.8848328,34,31
RPRP1,VAPP1,902.2009234,34,32
RPRP1,BAMP1,408.5680569,34,33
RPRP1,RPRP1,0,34,34
RPRP1,STVP1,884.7747467,34,35
RPRP1,IDRP1,601.4770531,34,36
RPRP1,NURP1,300.2029906,34,37
RPRP1,SBPP1,246.8461583,34,38
RPRP1,BDQP1,862.0162668,34,39
RPRP1,AMDP1,937.8569751,34,40
RPRP1,KDJP1,440.2865288,34,41
RPRP1,BHCP1,524.7721803,34,42
RPRP1,KHRP1,864.8342584,34,43
RPRP1,CORP1,812.4532768,34,44
RPRP1,JHSP1,562.6134718,34,45
RPRP1,IXWP1,524.6800769,34,46
RPRP1,BHLP1,842.9883367,34,47
RPRP1,VNSP1,475.2198319,34,48
RPRP1,AUBP1,488.6738004,34,49
RPRP1,KNUP1,567.1265129,34,50
RPRP1,DBDP1,586.432737,34,51
RPRP1,CCUP1,710.6374048,34,52
RPRP1,SYNP1,735.7490095,34,53
RPRP1,JAIP1,862.9053709,34,54
RPRP1,AGRP1,746.6196325,34,55
RPRP1,AGRP2,771.9362784,34,56
RPRP1,GKPP1,635.8479239,34,57
RPRP1,BPCP1,760.4713507,34,58
RPRP1,MZUP1,676.2079135,34,59
RPRP1,DELP1,913.2066299,34,60
RPRP1,DELP3,948.7635805,34,61
RPRP1,PGHP1,874.2238763,34,62
RPRP1,NJPP1,927.5823402,34,63
RPRP1,AMBP1,1105.965378,34,64
RPRP1,BKSP1,1011.935091,34,65
RPRP1,GAUP1,1184.515636,34,66
STVP1,SXVP1,1183.941101,35,1
STVP1,KRIP1,1108.642123,35,2
STVP1,BLRP2,1062.1944,35,3
STVP1,MULP1,1063.080648,35,4
STVP1,BLRP1,1003.223668,35,5
STVP1,BAGP1,968.7636431,35,6
STVP1,MAAP1,1178.889003,35,7
STVP1,GDRP1,1071.208545,35,8
STVP1,CTAP1,847.6397873,35,9
STVP1,GTYP1,839.6670139,35,10
STVP1,KRNP1,789.3895754,35,11
STVP1,HBXP1,687.7784074,35,12
STVP1,PGRP1,899.3903698,35,13
STVP1,VGAP1,960.5742896,35,14
STVP1,BGMP1,615.0398999,35,15
STVP1,HYDP1,711.5074364,35,16
STVP1,HYDP2,680.0362085,35,17
STVP1,NPWP1,533.3360022,35,18
STVP1,TPNP1,683.16174,35,19
STVP1,SATP1,940.7908261,35,20
STVP1,SSEP1,485.264703,35,21
STVP1,STRP1,397.3191564,35,22
STVP1,NDCP1,507.2850137,35,23
STVP1,VTZP1,1117.83655,35,24
STVP1,ADBP1,604.0607981,35,25
STVP1,PNQP1,289.607601,35,26
STVP1,AWBP1,295.6073811,35,27
STVP1,MLGP1,428.9204937,35,28
STVP1,BOMP1,215.4509026,35,29
STVP1,NAGP1,615.9886495,35,30
STVP1,DHIP1,190.3533754,35,31
STVP1,VAPP1,93.40035885,35,32
STVP1,BAMP1,1252.383654,35,33
STVP1,RPRP1,884.7747467,35,34
STVP1,STVP1,0,35,35
STVP1,IDRP1,342.6334441,35,36
STVP1,NURP1,672.9258797,35,37
STVP1,SBPP1,1130.599801,35,38
STVP1,BDQP1,130.0858469,35,39
STVP1,AMDP1,195.1113804,35,40
STVP1,KDJP1,1321.661918,35,41
STVP1,BHCP1,1409.544403,35,42
STVP1,KHRP1,325.1262181,35,43
STVP1,CORP1,443.4164586,35,44
STVP1,JHSP1,738.2230809,35,45
STVP1,IXWP1,1386.451497,35,46
STVP1,BHLP1,492.102382,35,47
STVP1,VNSP1,1133.449307,35,48
STVP1,AUBP1,1233.161986,35,49
STVP1,KNUP1,952.8839806,35,50
STVP1,DBDP1,1418.647957,35,51
STVP1,CCUP1,1582.78741,35,52
STVP1,SYNP1,823.2228973,35,53
STVP1,JAIP1,691.8638377,35,54
STVP1,AGRP1,855.9330021,35,55
STVP1,AGRP2,842.312302,35,56
STVP1,GKPP1,1212.177614,35,57
STVP1,BPCP1,1602.798764,35,58
STVP1,MZUP1,1377.934182,35,59
STVP1,DELP1,883.5730151,35,60
STVP1,DELP3,949.5379007,35,61
STVP1,PGHP1,1084.631195,35,62
STVP1,NJPP1,1687.272756,35,63
STVP1,AMBP1,1084.173714,35,64
STVP1,BKSP1,1802.199257,35,65
STVP1,GAUP1,1993.840832,35,66
IDRP1,SXVP1,1240.275174,36,1
IDRP1,KRIP1,1151.930438,36,2
IDRP1,BLRP2,1114.798655,36,3
IDRP1,MULP1,1088.152122,36,4
IDRP1,BLRP1,1067.781745,36,5
IDRP1,BAGP1,1009.09289,36,6
IDRP1,MAAP1,1157.915853,36,7
IDRP1,GDRP1,1038.637979,36,8
IDRP1,CTAP1,935.7929313,36,9
IDRP1,GTYP1,866.3283852,36,10
IDRP1,KRNP1,781.897618,36,11
IDRP1,HBXP1,821.2157805,36,12
IDRP1,PGRP1,809.5937157,36,13
IDRP1,VGAP1,850.4991252,36,14
IDRP1,BGMP1,770.8206498,36,15
IDRP1,HYDP1,657.2030492,36,16
IDRP1,HYDP2,617.4746514,36,17
IDRP1,NPWP1,698.8557802,36,18
IDRP1,TPNP1,598.0068174,36,19
IDRP1,SATP1,801.615323,36,20
IDRP1,SSEP1,547.9414012,36,21
IDRP1,STRP1,580.839149,36,22
IDRP1,NDCP1,419.4163285,36,23
IDRP1,VTZP1,925.866537,36,24
IDRP1,ADBP1,438.4322827,36,25
IDRP1,PNQP1,498.4733019,36,26
IDRP1,AWBP1,316.4000578,36,27
IDRP1,MLGP1,292.1540502,36,28
IDRP1,BOMP1,480.7082736,36,29
IDRP1,NAGP1,356.9612022,36,30
IDRP1,DHIP1,230.5080549,36,31
IDRP1,VAPP1,403.7605428,36,32
IDRP1,BAMP1,1000.678383,36,33
IDRP1,RPRP1,601.4770531,36,34
IDRP1,STVP1,342.6334441,36,35
IDRP1,IDRP1,0,36,36
IDRP1,NURP1,344.0355414,36,37
IDRP1,SBPP1,836.4890063,36,38
IDRP1,BDQP1,274.0342071,36,39
IDRP1,AMDP1,339.2086953,36,40
IDRP1,KDJP1,1019.658894,36,41
IDRP1,BHCP1,1116.066521,36,42
IDRP1,KHRP1,274.7330795,36,43
IDRP1,CORP1,276.9334667,36,44
IDRP1,JHSP1,409.2314644,36,45
IDRP1,IXWP1,1069.261743,36,46
IDRP1,BHLP1,327.1519281,36,47
IDRP1,VNSP1,791.9929809,36,48
IDRP1,AUBP1,895.6279325,36,49
IDRP1,KNUP1,615.9802744,36,50
IDRP1,DBDP1,1091.043044,36,51
IDRP1,CCUP1,1268.485475,36,52
IDRP1,SYNP1,527.333864,36,53
IDRP1,JAIP1,470.1721392,36,54
IDRP1,AGRP1,558.5910466,36,55
IDRP1,AGRP2,554.0292614,36,56
IDRP1,GKPP1,870.3068473,36,57
IDRP1,BPCP1,1275.359666,36,58
IDRP1,MZUP1,1035.963169,36,59
IDRP1,DELP1,633.6810545,36,60
IDRP1,DELP3,696.7060737,36,61
IDRP1,PGHP1,784.8948448,36,62
IDRP1,NJPP1,1346.480904,36,63
IDRP1,AMBP1,851.7976397,36,64
IDRP1,BKSP1,1463.460382,36,65
IDRP1,GAUP1,1656.550396,36,66
NURP1,SXVP1,1253.373341,37,1
NURP1,KRIP1,1159.496295,37,2
NURP1,BLRP2,1134.986723,37,3
NURP1,MULP1,1083.717873,37,4
NURP1,BLRP1,1104.2678,37,5
NURP1,BAGP1,1028.331245,37,6
NURP1,MAAP1,1100.177742,37,7
NURP1,GDRP1,980.896984,37,8
NURP1,CTAP1,1009.670554,37,9
NURP1,GTYP1,891.3591251,37,10
NURP1,KRNP1,787.7486131,37,11
NURP1,HBXP1,951.1607437,37,12
NURP1,PGRP1,722.9088549,37,13
NURP1,VGAP1,734.0761638,37,14
NURP1,BGMP1,926.9550475,37,15
NURP1,HYDP1,643.2525257,37,16
NURP1,HYDP2,606.0997515,37,17
NURP1,NPWP1,874.1142085,37,18
NURP1,TPNP1,567.9689495,37,19
NURP1,SATP1,659.4918807,37,20
NURP1,SSEP1,676.6850311,37,21
NURP1,STRP1,791.1902372,37,22
NURP1,NDCP1,464.2678571,37,23
NURP1,VTZP1,704.715035,37,24
NURP1,ADBP1,378.8911647,37,25
NURP1,PNQP1,742.8332162,37,26
NURP1,AWBP1,520.2874129,37,27
NURP1,MLGP1,377.9837931,37,28
NURP1,BOMP1,759.652296,37,29
NURP1,NAGP1,203.0753474,37,30
NURP1,DHIP1,512.8771904,37,31
NURP1,VAPP1,715.5737268,37,32
NURP1,BAMP1,707.6001806,37,33
NURP1,RPRP1,300.2029906,37,34
NURP1,STVP1,672.9258797,37,35
NURP1,IDRP1,344.0355414,37,36
NURP1,NURP1,9.50E-05,37,37
NURP1,SBPP1,508.1821981,37,38
NURP1,BDQP1,617.9607205,37,39
NURP1,AMDP1,680.477333,37,40
NURP1,KDJP1,682.6046105,37,41
NURP1,BHCP1,783.4055519,37,42
NURP1,KHRP1,582.8443014,37,43
NURP1,CORP1,516.6131195,37,44
NURP1,JHSP1,293.7092126,37,45
NURP1,IXWP1,725.6983447,37,46
NURP1,BHLP1,544.3439165,37,47
NURP1,VNSP1,474.5466031,37,48
NURP1,AUBP1,562.3607099,37,49
NURP1,KNUP1,393.5402584,37,50
NURP1,DBDP1,747.9346753,37,51
NURP1,CCUP1,925.2659144,37,52
NURP1,SYNP1,472.7900273,37,53
NURP1,JAIP1,568.3025612,37,54
NURP1,AGRP1,491.0767537,37,55
NURP1,AGRP2,509.3218664,37,56
NURP1,GKPP1,586.7575156,37,57
NURP1,BPCP1,932.3144665,37,58
NURP1,MZUP1,718.9464766,37,59
NURP1,DELP1,642.5827811,37,60
NURP1,DELP3,687.3786761,37,61
NURP1,PGHP1,666.0456796,37,62
NURP1,NJPP1,1020.807779,37,63
NURP1,AMBP1,850.3818607,37,64
NURP1,BKSP1,1131.501578,37,65
NURP1,GAUP1,1321.700003,37,66
SBPP1,SXVP1,1245.328228,38,1
SBPP1,KRIP1,1157.540792,38,2
SBPP1,BLRP2,1155.284041,38,3
SBPP1,MULP1,1077.428199,38,4
SBPP1,BLRP1,1152.892041,38,5
SBPP1,BAGP1,1066.714602,38,6
SBPP1,MAAP1,1010.61357,38,7
SBPP1,GDRP1,915.9142758,38,8
SBPP1,CTAP1,1126.432059,38,9
SBPP1,GTYP1,968.4443801,38,10
SBPP1,KRNP1,868.0287847,38,11
SBPP1,HBXP1,1150.39736,38,12
SBPP1,PGRP1,692.0149457,38,13
SBPP1,VGAP1,650.1936601,38,14
SBPP1,BGMP1,1162.165253,38,15
SBPP1,HYDP1,751.0782177,38,16
SBPP1,HYDP2,734.208217,38,17
SBPP1,NPWP1,1140.848901,38,18
SBPP1,TPNP1,691.3925081,38,19
SBPP1,SATP1,564.8598975,38,20
SBPP1,SSEP1,938.0347505,38,21
SBPP1,STRP1,1110.904138,38,22
SBPP1,NDCP1,729.4316083,38,23
SBPP1,VTZP1,431.7177541,38,24
SBPP1,ADBP1,595.5530583,38,25
SBPP1,PNQP1,1105.208777,38,26
SBPP1,AWBP1,896.3827305,38,27
SBPP1,MLGP1,729.8467326,38,28
SBPP1,BOMP1,1154.454151,38,29
SBPP1,NAGP1,516.273872,38,30
SBPP1,DHIP1,946.5451286,38,31
SBPP1,VAPP1,1149.047074,38,32
SBPP1,BAMP1,258.3422944,38,33
SBPP1,RPRP1,246.8461583,38,34
SBPP1,STVP1,1130.599801,38,35
SBPP1,IDRP1,836.4890063,38,36
SBPP1,NURP1,508.1821981,38,37
SBPP1,SBPP1,0,38,38
SBPP1,BDQP1,1102.868322,38,39
SBPP1,AMDP1,1175.335879,38,40
SBPP1,KDJP1,194.1152126,38,41
SBPP1,BHCP1,280.191453,38,42
SBPP1,KHRP1,1089.990435,38,43
SBPP1,CORP1,1022.695615,38,44
SBPP1,JHSP1,712.1139784,38,45
SBPP1,IXWP1,294.3278355,38,46
SBPP1,BHLP1,1046.420488,38,47
SBPP1,VNSP1,432.4105458,38,48
SBPP1,AUBP1,375.0837165,38,49
SBPP1,KNUP1,638.8999569,38,50
SBPP1,DBDP1,378.6229768,38,51
SBPP1,CCUP1,468.0046509,38,52
SBPP1,SYNP1,865.0510306,38,53
SBPP1,JAIP1,1031.412135,38,54
SBPP1,AGRP1,867.383457,38,55
SBPP1,AGRP2,898.5228437,38,56
SBPP1,GKPP1,595.7264192,38,57
SBPP1,BPCP1,535.6074273,38,58
SBPP1,MZUP1,553.3022737,38,59
SBPP1,DELP1,1042.024808,38,60
SBPP1,DELP3,1064.739093,38,61
SBPP1,PGHP1,939.8812674,38,62
SBPP1,NJPP1,744.6943414,38,63
SBPP1,AMBP1,1208.89599,38,64
SBPP1,BKSP1,808.6418105,38,65
SBPP1,GAUP1,967.1868339,38,66
BDQP1,SXVP1,1286.042488,39,1
BDQP1,KRIP1,1206.996257,39,2
BDQP1,BLRP2,1162.422871,39,3
BDQP1,MULP1,1156.386459,39,4
BDQP1,BLRP1,1105.765587,39,5
BDQP1,BAGP1,1064.992051,39,6
BDQP1,MAAP1,1260.696428,39,7
BDQP1,GDRP1,1148.570407,39,8
BDQP1,CTAP1,953.9586362,39,9
BDQP1,GTYP1,930.5786476,39,10
BDQP1,KRNP1,869.8735012,39,11
BDQP1,HBXP1,801.7622977,39,12
BDQP1,PGRP1,956.4391634,39,13
BDQP1,VGAP1,1011.761453,39,14
BDQP1,BGMP1,732.3837176,39,15
BDQP1,HYDP1,775.9712172,39,16
BDQP1,HYDP2,740.9585667,39,17
BDQP1,NPWP1,651.158308,39,18
BDQP1,TPNP1,736.7942291,39,19
BDQP1,SATP1,981.4194646,39,20
BDQP1,SSEP1,576.503343,39,21
BDQP1,STRP1,515.4636399,39,22
BDQP1,NDCP1,552.3419357,39,23
BDQP1,VTZP1,1140.336746,39,24
BDQP1,ADBP1,626.5060926,39,25
BDQP1,PNQP1,409.1655152,39,26
BDQP1,AWBP1,356.5683059,39,27
BDQP1,MLGP1,450.556433,39,28
BDQP1,BOMP1,342.9396786,39,29
BDQP1,NAGP1,600.9759906,39,30
BDQP1,DHIP1,226.7471534,39,31
BDQP1,VAPP1,223.1457221,39,32
BDQP1,BAMP1,1248.917384,39,33
BDQP1,RPRP1,862.0162668,39,34
BDQP1,STVP1,130.0858469,39,35
BDQP1,IDRP1,274.0342071,39,36
BDQP1,NURP1,617.9607205,39,37
BDQP1,SBPP1,1102.868322,39,38
BDQP1,BDQP1,0.000134414,39,39
BDQP1,AMDP1,92.92563677,39,40
BDQP1,KDJP1,1289.256695,39,41
BDQP1,BHCP1,1383.050314,39,42
BDQP1,KHRP1,195.0410947,39,43
BDQP1,CORP1,315.9535307,39,44
BDQP1,JHSP1,638.1856633,39,45
BDQP1,IXWP1,1342.578545,39,46
BDQP1,BHLP1,363.2719284,39,47
BDQP1,VNSP1,1058.953184,39,48
BDQP1,AUBP1,1166.970829,39,49
BDQP1,KNUP1,857.2071532,39,50
BDQP1,DBDP1,1365.018799,39,51
BDQP1,CCUP1,1541.463109,39,52
BDQP1,SYNP1,707.1898508,39,53
BDQP1,JAIP1,564.5113964,39,54
BDQP1,AGRP1,739.9239994,39,55
BDQP1,AGRP2,723.9384391,39,56
BDQP1,GKPP1,1124.140407,39,57
BDQP1,BPCP1,1549.310258,39,58
BDQP1,MZUP1,1300.821281,39,59
BDQP1,DELP1,757.6404664,39,60
BDQP1,DELP3,823.5552614,39,61
BDQP1,PGHP1,967.3329061,39,62
BDQP1,NJPP1,1613.575245,39,63
BDQP1,AMBP1,955.5575397,39,64
BDQP1,BKSP1,1733.074591,39,65
BDQP1,GAUP1,1927.215427,39,66
AMDP1,SXVP1,1372.434385,40,1
AMDP1,KRIP1,1294.70629,40,2
AMDP1,BLRP2,1249.452052,40,3
AMDP1,MULP1,1245.574274,40,4
